BCI3_Flow Step 4 Mean,BCI3_Flow Step 4 Max,BCI3_Flow Step 4 Min,BCI3_Flow Step 4 STD,BCI3_Flow Step 5 Mean,BCI3_Flow Step 5 Max,BCI3_Flow Step 5 Min,BCI3_Flow Step 5 STD,CI2_Flow Step 4 Mean,CI2_Flow Step 4 Max,CI2_Flow Step 4 Min,CI2_Flow Step 4 STD,CI2_Flow Step 5 Mean,CI2_Flow Step 5 Max,CI2_Flow Step 5 Min,CI2_Flow Step 5 STD,RF_Btm_Pwr Step 4 Mean,RF_Btm_Pwr Step 4 Max,RF_Btm_Pwr Step 4 Min,RF_Btm_Pwr Step 4 STD,RF_Btm_Pwr Step 5 Mean,RF_Btm_Pwr Step 5 Max,RF_Btm_Pwr Step 5 Min,RF_Btm_Pwr Step 5 STD,RF_Btm_Rfl_Pwr Step 4 Mean,RF_Btm_Rfl_Pwr Step 4 Max,RF_Btm_Rfl_Pwr Step 4 Min,RF_Btm_Rfl_Pwr Step 4 STD,RF_Btm_Rfl_Pwr Step 5 Mean,RF_Btm_Rfl_Pwr Step 5 Max,RF_Btm_Rfl_Pwr Step 5 Min,RF_Btm_Rfl_Pwr Step 5 STD,Endpt_A Step 4 Mean,Endpt_A Step 4 Max,Endpt_A Step 4 Min,Endpt_A Step 4 STD,Endpt_A Step 5 Mean,Endpt_A Step 5 Max,Endpt_A Step 5 Min,Endpt_A Step 5 STD,He_Press Step 4 Mean,He_Press Step 4 Max,He_Press Step 4 Min,He_Press Step 4 STD,He_Press Step 5 Mean,He_Press Step 5 Max,He_Press Step 5 Min,He_Press Step 5 STD,Pressure Step 4 Mean,Pressure Step 4 Max,Pressure Step 4 Min,Pressure Step 4 STD,Pressure Step 5 Mean,Pressure Step 5 Max,Pressure Step 5 Min,Pressure Step 5 STD,RF_Tuner Step 4 Mean,RF_Tuner Step 4 Max,RF_Tuner Step 4 Min,RF_Tuner Step 4 STD,RF_Tuner Step 5 Mean,RF_Tuner Step 5 Max,RF_Tuner Step 5 Min,RF_Tuner Step 5 STD,RF_Load Step 4 Mean,RF_Load Step 4 Max,RF_Load Step 4 Min,RF_Load Step 4 STD,RF_Load Step 5 Mean,RF_Load Step 5 Max,RF_Load Step 5 Min,RF_Load Step 5 STD,RF_Phase_Err Step 4 Mean,RF_Phase_Err Step 4 Max,RF_Phase_Err Step 4 Min,RF_Phase_Err Step 4 STD,RF_Phase_Err Step 5 Mean,RF_Phase_Err Step 5 Max,RF_Phase_Err Step 5 Min,RF_Phase_Err Step 5 STD,RF_Pwr Step 4 Mean,RF_Pwr Step 4 Max,RF_Pwr Step 4 Min,RF_Pwr Step 4 STD,RF_Pwr Step 5 Mean,RF_Pwr Step 5 Max,RF_Pwr Step 5 Min,RF_Pwr Step 5 STD,RF_Impedance Step 4 Mean,RF_Impedance Step 4 Max,RF_Impedance Step 4 Min,RF_Impedance Step 4 STD,RF_Impedance Step 5 Mean,RF_Impedance Step 5 Max,RF_Impedance Step 5 Min,RF_Impedance Step 5 STD,TCP_Tuner Step 4 Mean,TCP_Tuner Step 4 Max,TCP_Tuner Step 4 Min,TCP_Tuner Step 4 STD,TCP_Tuner Step 5 Mean,TCP_Tuner Step 5 Max,TCP_Tuner Step 5 Min,TCP_Tuner Step 5 STD,TCP_Phase_Err Step 4 Mean,TCP_Phase_Err Step 4 Max,TCP_Phase_Err Step 4 Min,TCP_Phase_Err Step 4 STD,TCP_Phase_Err Step 5 Mean,TCP_Phase_Err Step 5 Max,TCP_Phase_Err Step 5 Min,TCP_Phase_Err Step 5 STD,TCP_Impedance Step 4 Mean,TCP_Impedance Step 4 Max,TCP_Impedance Step 4 Min,TCP_Impedance Step 4 STD,TCP_Impedance Step 5 Mean,TCP_Impedance Step 5 Max,TCP_Impedance Step 5 Min,TCP_Impedance Step 5 STD,TCP_Top_Pwr Step 4 Mean,TCP_Top_Pwr Step 4 Max,TCP_Top_Pwr Step 4 Min,TCP_Top_Pwr Step 4 STD,TCP_Top_Pwr Step 5 Mean,TCP_Top_Pwr Step 5 Max,TCP_Top_Pwr Step 5 Min,TCP_Top_Pwr Step 5 STD,TCP_Rfl_Pwr Step 4 Mean,TCP_Rfl_Pwr Step 4 Max,TCP_Rfl_Pwr Step 4 Min,TCP_Rfl_Pwr Step 4 STD,TCP_Rfl_Pwr Step 5 Mean,TCP_Rfl_Pwr Step 5 Max,TCP_Rfl_Pwr Step 5 Min,TCP_Rfl_Pwr Step 5 STD,TCP_Load Step 4 Mean,TCP_Load Step 4 Max,TCP_Load Step 4 Min,TCP_Load Step 4 STD,TCP_Load Step 5 Mean,TCP_Load Step 5 Max,TCP_Load Step 5 Min,TCP_Load Step 5 STD,Vat_Valve Step 4 Mean,Vat_Valve Step 4 Max,Vat_Valve Step 4 Min,Vat_Valve Step 4 STD,Vat_Valve Step 5 Mean,Vat_Valve Step 5 Max,Vat_Valve Step 5 Min,Vat_Valve Step 5 STD,Label
751.45,752,751,0.50369,751.82,753,751,0.44128,753.07,754,751,0.7281,753.34,755,752,0.73059,133.16,137,129,1.867,133.69,136,131,1.4432,0,0,0,0,0.023256,1,0,0.1525,803.05,921,319,182.82,456.98,556,295,101.44,100.75,102,99,0.78132,100.62,102,99,0.87706,1233.2,1299,1190,20.958,1229.9,1306,1212,13.694,9428.5,9521,9377,33.163,9409.7,9463,9356,31.18,8985.3,9055,8931,28.508,8984.8,9053,8911,36.282,-1357.6,614,-3031,945.62,-286.87,1487,-2340,1201.5,28.864,31,27,0.97863,28.069,31,26,1.6889,16486,17215,16072,244.58,16606,17244,15978,331.85,19283,20094,19062,272.58,19711,20346,18994,383.82,-31.841,1378,-671,431.28,-1.0435,994,-634,445.26,16496,16956,15412,294.81,16479,17080,16142,232.65,350.3,360,340,5.1561,350.58,360,342,5.0587,0.15909,1,0,0.36999,0.058824,1,0,0.24254,28244,28392,27704,179.27,27749,27952,27430,167.15,49.182,51,49,0.49522,50.462,51,49,0.77625,0
751.56,752,751,0.50252,751.78,753,751,0.46103,753.4,755,752,0.78044,753.27,755,752,0.75761,133.58,136,129,1.5298,133.55,136,131,1.2478,0,0,0,0,0,0,0,0,796.64,914,319,184.94,462.33,558,295,101.53,100.78,102,99,0.82266,100.95,102,99,1.0235,1233.1,1306,1191,21.615,1231.1,1303,1217,13.091,9434.2,9486,9386,27.245,9411.8,9483,9355,37.201,8974,9047,8924,32.586,8981.7,9073,8908,36.358,-1090.6,994,-2872,938.71,-125.36,1457,-2101,1200.4,28.4,31,27,1.009,27.742,31,25,1.8068,16697,17127,16426,192.07,16642,17183,16007,322.08,19278,20154,19052,284.13,19655,20362,19032,406.9,10.511,1442,-838,485.14,-137.32,970,-822,430.45,16526,17346,15604,330.15,16479,16822,16028,240.35,349.38,358,337,4.2335,349.62,360,342,5.8093,0.33333,1,0,0.47673,0.052632,1,0,0.22942,28236,28380,27588,209.46,27725,27870,27368,168.66,49.178,51,49,0.44153,50.333,51,49,0.72375,0
751.51,752,750,0.54864,751.78,752,751,0.41539,752.93,755,751,0.83666,753.24,755,752,0.59619,132.56,136,125,2.2819,133.38,136,131,1.3114,0,0,0,0,0,0,0,0,800.18,907,318,179.45,459.33,553,299,98.959,100.69,102,99,0.92496,100.39,102,99,0.7375,1233,1301,1191,21.253,1230.3,1298,1211,13.461,9427.3,9479,9377,27.77,9414.5,9533,9343,47.53,8983,9068,8931,32.151,8978,9080,8904,43.423,-853.91,1100,-2446,914.08,-188.21,1599,-2692,948.7,28.644,32,27,1.209,27.71,31,25,1.4421,16671,17119,16149,230.92,16672,17523,15861,382.38,19283,20020,18956,248.88,19660,20326,18992,428.63,-19.911,1162,-912,400.44,34.44,1544,-930,585.23,16609,17632,15992,300.13,16507,16808,15986,236.31,348.53,360,342,4.5856,350.24,361,342,5.6472,0.24444,1,0,0.43461,0.052632,1,0,0.22942,28264,28482,27602,197.41,27700,27878,27312,195.71,49.156,51,49,0.42403,50.467,51,49,0.63994,0
751.67,752,750,0.52223,751.8,752,751,0.40098,753.11,755,752,0.74536,753.29,755,752,0.70711,133.22,138,127,1.9873,133.55,136,131,1.176,0.022222,1,0,0.14907,0,0,0,0,789.76,906,316,183.65,460.77,552,293,101.53,100.67,102,99,0.76871,100.34,102,99,0.82492,1233,1306,1196,21.434,1231.1,1305,1217,13.925,9422.8,9467,9375,26.465,9411.1,9492,9338,38.104,8987.3,9094,8919,37.675,8968.3,9101,8895,43.903,-609.02,1631,-2418,937.28,-439.52,1163,-2089,844.88,28.667,32,27,0.97701,28.194,31,25,1.6211,16641,17018,16102,201.18,16624,17142,16030,275.93,19273,19988,19052,253.34,19651,20322,18976,443.92,50.667,1110,-782,425.54,-121.56,926,-907,480.48,16539,17150,15190,366.89,16488,16726,16190,178.58,348.93,360,338,4.7357,348.48,355,343,3.7632,0.28889,1,0,0.45837,0.21053,1,0,0.41885,28245,28400,27622,204.75,27708,27880,27274,183.36,49.178,51,49,0.44153,50.333,51,49,0.72375,0
751.44,752,751,0.50252,751.69,752,751,0.46842,753.2,754,752,0.69413,753.15,756,752,0.86839,133.36,137,131,1.7341,133.55,136,131,1.454,0,0,0,0,0.02381,1,0,0.1543,785.02,897,310,184.77,452.48,548,291,100.31,100.33,102,99,0.90453,100.53,102,99,0.76182,1233.5,1307,1200,21.64,1231.1,1299,1209,13.792,9441.8,9502,9391,26.686,9413.9,9492,9334,40.102,8985.1,9067,8929,30.697,8982.9,9056,8921,33.357,-927.33,1088,-2394,859.39,-202.7,1258,-2156,1045.4,28.378,32,27,1.2115,28.071,31,25,1.7412,16691,17455,16271,234.94,16595,17283,15992,373.13,19301,20018,19072,258.11,19715,20268,19004,395.97,-50.778,3084,-1141,766.31,-70.455,1378,-727,421.9,16508,17064,14890,337.7,16407,16784,15892,239.54,348.13,359,338,4.7654,350.61,358,345,4.2859,0.17778,1,0,0.38665,0.0625,1,0,0.25,28231,28388,27596,198.42,27733,27882,27294,181.48,49.156,51,49,0.42403,50.583,51,49,0.66856,0
751.53,752,750,0.54772,751.85,753,751,0.41466,753.24,755,752,0.74332,753.32,755,752,0.65278,133.51,138,129,1.7402,133.46,136,131,1.3832,0,0,0,0,0,0,0,0,789.91,897,314,176.98,457.16,551,292,97.376,100.78,102,99,0.84984,100.69,102,99,0.94966,1232.9,1302,1191,21.352,1231.5,1296,1204,14.32,9419.9,9496,9368,31.508,9414,9519,9360,34.887,8982.3,9055,8930,28.498,8983.1,9072,8904,34.69,-1050.4,1124,-2903,879.41,-242.29,1295,-2430,1102.7,28.578,31,27,0.91674,28.031,31,26,1.892,16619,17039,16180,231.2,16599,17136,15811,349.06,19279,20094,19068,257.24,19627,20202,18984,416.9,25.6,2410,-1128,560.03,-106.62,1246,-733,413.92,16514,16846,15862,228.2,16464,16862,15936,254.32,348.47,359,342,4.2459,350.91,359,341,4.9657,0.26667,1,0,0.44721,0.15,1,0,0.36635,28264,28640,27550,197.37,27735,27922,27336,168.28,49.156,51,49,0.42403,50.25,51,49,0.57735,0
751.67,752,751,0.47673,751.84,753,751,0.41821,753.11,755,752,0.77525,753.33,756,752,0.82633,133.09,136,130,1.6352,133.26,136,131,1.2763,0,0,0,0,0,0,0,0,778.82,896,311,182.83,456.19,543,295,98.697,100.09,102,99,0.84805,100.37,102,100,0.53647,1232.7,1304,1197,20.368,1231,1294,1214,13.403,9424.9,9482,9383,27.885,9439.2,9515,9386,28.124,8980.9,9038,8923,28.529,8971.9,9139,8913,48.948,-672.53,1274,-2235,805.29,-202.79,1551,-1970,897.85,28.667,31,27,1.066,28.065,31,26,1.4818,16658,17129,15847,249.65,16506,16965,15901,279.57,19287,20178,19066,276.99,19639,20346,18992,424.13,8,1186,-937,436.99,-19.16,710,-811,497.95,16554,16986,15202,332.24,16534,16914,15968,242.71,348.62,359,340,4.5939,349.57,360,343,4.9957,0.37778,2,0,0.53466,0.15789,1,0,0.37463,28256,28398,27734,198.54,27721,27892,27342,171.07,49.178,51,49,0.44153,49.933,51,49,0.45774,0
751.56,752,751,0.50252,751.83,753,751,0.42941,753.22,755,752,0.70353,753.3,754,752,0.55255,132.82,136,127,2.1668,132.93,136,131,1.3708,0,0,0,0,0,0,0,0,769.04,881,308,179.44,447.73,538,291,97.905,100.27,102,99,0.88933,100.32,102,99,0.80891,1234,1310,1190,22.179,1231.4,1293,1206,15.426,9434.5,9516,9373,29.195,9430.3,9496,9379,32.146,8973.6,9038,8917,31.741,8963.6,9081,8892,46.782,-1242,927,-2196,773.79,-444.3,1592,-2400,1148.7,29.222,31,26,1.042,28.929,31,25,1.3032,16385,17057,15821,334.08,16436,17389,15911,379.92,19294,20072,19076,261.73,19687,20282,18988,410.09,-35.222,1088,-1238,525,22.636,1200,-759,570.89,16482,17124,15990,266.78,16519,16772,16102,225.55,349.82,359,341,5.0466,348.22,357,342,4.2917,0.2,1,0,0.40452,0.125,1,0,0.34157,28232,28370,27630,185.64,27698,27998,27360,189.5,49.156,51,49,0.42403,50,51,49,0.4264,0
751.6,752,751,0.49543,751.84,752,751,0.37033,753.09,755,751,0.79264,753.35,755,752,0.60105,133.67,138,130,1.7189,133.04,136,131,1.4135,0.044444,1,0,0.20841,0,0,0,0,774.91,882,306,171.47,445.31,537,289,98.356,100.36,102,99,1.0904,100.8,102,99,0.85335,1233,1303,1193,20.508,1231.3,1298,1217,15.756,9420.7,9473,9375,24.08,9407,9488,9346,43.397,8980.3,9066,8914,36.628,8976.1,9060,8907,32.542,-938.69,1633,-2651,1019.6,6.6563,1324,-1626,996.38,29.489,33,29,0.86923,29.367,32,27,1.5643,16632,17151,16216,229.35,16660,17466,16089,344.89,19285,20064,19032,267.78,19661,20266,18996,384.44,-3.2222,1340,-1257,457.11,-97.167,752,-680,316.34,16544,17452,14914,350.22,16556,16858,16054,241.71,349.24,359,338,4.6815,349.1,358,341,5.505,0.17778,1,0,0.38665,0,0,0,0,28246,28400,27748,197.94,27721,27882,27384,175.45,49.133,51,48,0.45726,50.143,51,49,0.66299,0
751.48,752,751,0.50485,751.72,752,751,0.45478,753.17,755,751,0.75324,753.27,755,752,0.66569,132.75,136,129,1.4067,133.37,136,131,1.286,0,0,0,0,0,0,0,0,2008.9,2323,780,484.4,1134.1,1344,734,235.68,100.79,102,99,0.82406,100.6,102,99,0.76031,1188,1225,1150,12.672,1186.4,1219,1176,7.1308,9445.9,9499,9406,27.589,9454,9544,9381,47.307,8933.9,8999,8879,28.591,8900.9,9011,8811,48.107,-764.92,1407,-2314,828.93,-147.4,1329,-1408,632.62,23.313,27,22,0.99266,21.788,25,19,1.3865,16441,16982,15829,230.6,16525,17260,15933,320.82,19119,19644,18812,220.14,19345,20058,18730,391.1,52.354,2752,-762,488.63,-49.667,1090,-670,439.46,16463,16946,15262,285.7,16584,16844,16040,192.57,350.9,360.86,341.86,4.4814,348.47,355.86,342.86,3.9282,0.4375,3,0,0.61562,0,0,0,0,28014,28152,27528,171.98,27677,28066,27354,182.4,48.938,50,48,0.31999,49.588,50,49,0.5073,1
751.63,753,751,0.52812,751.73,753,751,0.48893,753.22,755,752,0.77097,753.26,755,751,0.78816,133.17,137.17,126.17,1.7678,133.27,136.17,131.17,1.3893,0,0,0,0,0,0,0,0,1545.7,1780,591,358.05,873.77,1053,550,193.12,100.69,102,99,0.79593,100.67,102,100,0.73855,1186.1,1210,1152,9.2957,1186.6,1203,1179,5.27,9439.7,9506,9395,27.823,9452.4,9589,9389,37.439,9021.3,9077,8926,33.165,8991.4,9063,8924,35.585,-923.88,1417,-2444,885.34,-65.108,1425,-1817,936.39,23.306,24,22,0.61928,22.143,24,20,1.5557,16339,16802,15712,261.2,16510,17207,16003,393.04,19422,20194,19130,252.38,19781,20368,19102,398.13,-49.122,1310,-913,397.42,-91.517,1240,-871,483.45,16527,17112,15868,276.91,16481,16730,16136,159.54,348.9,361,340,5.0918,349.32,359,342,4.939,0.2449,1,0,0.43448,0.043478,1,0,0.20851,27801,28122,27254,189.88,27388,27782,27068,190.01,48.51,49,48,0.50508,49,49,49,0,1
751.57,753,751,0.54152,751.75,752,751,0.43437,753.38,755,752,0.73878,753.25,754,752,0.59475,133.59,136.78,128.78,2.0392,132.92,134.78,130.78,1.2416,0.042553,1,0,0.20403,0.021277,1,0,0.14586,1602.3,1838,585,374.06,881.02,1066,560,197.43,100.6,102,100,0.68078,100.81,102,100,0.76394,1189.2,1240,1147,16.391,1187.4,1227,1179,9.2382,9458.2,9511,9406,30.249,9496.8,9614,9392,43.713,9080.6,9183,9002,35.958,9041.6,9151,8946,51.035,-957.34,1797,-2415,760.08,-562.26,876,-1638,594.65,24.574,27,23,1.0372,23.424,26,20,1.7326,16472,16869,15980,234.11,16462,17182,15680,324.6,19413,20310,19122,287.53,19801,20342,19144,416.24,45.723,1064,-896,475.62,-133.56,856,-813,513.35,16558,17022,15654,298.61,16557,17012,15910,260.38,350.43,361,343,4.2821,349.43,360,342,5.0885,0.25532,1,0,0.44075,0.095238,1,0,0.30079,27864,28038,27310,166.19,27445,27772,27112,191.14,49.043,50,48,0.35859,49.882,50,49,0.33211,1
751.47,752,751,0.50468,751.88,753,751,0.39275,753.42,755,751,0.76322,753.5,756,752,0.75277,133.7,140,127,2.782,133.36,136,131,1.5565,0.069767,1,0,0.25777,0.071429,1,0,0.26066,1559.9,1840,531,384.29,799.25,998,485,196.66,100.74,102,100,0.7268,100.76,102,100,0.78617,1178.4,1231.1,942.05,71.288,1191.8,1224.1,973.05,42.735,9657.7,9805,9416,88.767,9582.9,9781,9469,79.789,9222.2,9321,9004,62.453,9170.9,9261,9002,59.157,-939.14,1969,-2226,764.74,-13.1,1900,-1633,1174.8,24.209,29,19,1.8968,23.071,26,19,2.1069,16318,16689,15584,219.02,16401,17267,15876,373.16,19505,20422,19232,265.39,19875,20452,19190,344.64,-48.674,982,-963,408.05,-194.68,892,-1052,445.68,16460,17004,16024,234.42,16557,16912,16042,232.24,349.49,360,339,5.3824,348.06,360,341,6.0437,0.25581,1,0,0.44148,0,0,0,0,28079,28358,27290,253.14,27701,27804,27470,119.2,45.302,49,44,1.1027,45.583,48,45,1.1645,1
751.49,752,751,0.50553,751.78,752,751,0.41539,753.36,755,751,0.98062,753.04,754,752,0.73482,133.53,136,131,1.4554,132.98,136,131,1.2936,0,0,0,0,0.022222,1,0,0.14907,1673.5,1903,598,388.33,900.02,1103,561,209.85,100.49,101,100,0.50553,100.66,102,100,0.57488,1187,1220,1148,11.977,1186.2,1212,1179,5.6314,9451.9,9511,9401,29.41,9488.2,9567,9419,39.896,9028.7,9116,8956,32.457,9001.8,9117,8940,40.972,-892.36,1193,-2355,822.45,-376.09,1138,-2187,990.08,24.2,27,23,1.0357,22.806,26,20,1.8151,16514,16975,16144,208.2,16481,17030,15859,314.23,19309,20068,19000,268.42,19727,20264,18972,387.92,13.289,1176,-1104,469.06,-177.32,690,-805,358.74,16555,17268,15376,324.09,16626,16956,15876,273.37,348.83,360.67,339.67,5.1299,349.62,356.67,342.67,4.6634,0.28889,1,0,0.45837,0.10526,1,0,0.3153,27873,28052,27338,174.39,27441,27624,27066,159.76,48.933,49,48,0.25226,49.2,50,49,0.41404,1
751.64,752.11,751.11,0.50437,751.79,753.11,751.11,0.51041,753.32,755,751,0.75488,753.39,755,752,0.72328,133.43,138,130,1.6648,133.16,135,131,1.3746,0.021277,1,0,0.14586,0,0,0,0,1527,1744,579,360.91,871.44,1053,555,196.28,100.57,102,100,0.61661,100.67,102,100,0.56572,1190.2,1261,1151,20.608,1187.6,1239,1178,12.349,9434.3,9506,9385,28.297,9480.8,9591,9422,41.883,9058.6,9127,8958,38.7,9035.8,9132,8954,39.889,-893.11,894,-2022,681.48,9.6857,1117,-1598,705.23,24.511,26,24,0.68754,22.636,26,20,1.6549,16474,16970,16082,233.27,16612,17048,16085,281.16,19399,20162,19078,280.94,19741,20432,19068,431.07,55.638,1232,-1482,448.38,-168.56,1124,-936,403.43,16552,17404,15542,326.49,16532,16862,15952,218.42,350.19,361,339,5.0761,351.04,361,343,4.8755,0.21277,1,0,0.41369,0.095238,1,0,0.30079,27833,28020,27390,148.39,27417,27888,27160,188.39,49.149,50,49,0.35987,49.941,50,49,0.24254,1
751.53,752,751,0.50423,751.89,752,751,0.31463,753.27,755,751,0.81075,753.25,755,751,0.82987,133.53,137,124,2.3103,133.1,135,131,1.2531,0.040816,1,0,0.19991,0,0,0,0,1629.5,1836,588,379.29,890.06,1063,590,187.12,100.82,102,99,0.63487,100.56,102,100,0.62361,1193.8,1410.3,1135.3,62.669,1182.7,1393.3,1157.3,36.873,9444.2,9514,9377,28.644,9484.6,9563,9427,33.292,8969.9,9111,8875,45.783,8914.5,9025,8848,46.916,-676.55,1486,-2356,868.03,20.378,902,-1607,774.5,22.49,27,21,1.1748,21.4,25,18,1.439,16658,17039,16000,256.34,16727,17467,16059,255.34,19302,20280,18948,319.73,19803,20518,19076,427.28,26.776,1984,-1131,770.04,-108.72,494,-725,353.29,16650,17278,15688,409.13,16576,17018,16004,246.08,349.1,360,336,5.8283,350.32,357,343,3.8484,0.34694,1,0,0.48093,0.043478,1,0,0.20851,27764,28054,27128,164.01,27312,27804,26950,231.69,52.776,55,49,1.1043,54.526,56,49,1.467,1
751.65,753,751,0.5255,751.8,752,751,0.40653,753.25,755.09,751.09,0.80776,753.32,755.09,752.09,0.78254,133.29,136,129,1.713,133.08,136,130,1.4546,0,0,0,0,0,0,0,0,1549.2,1753,574,357.71,856.46,1046,543,196.92,100.33,102,100,0.55862,100.66,102,100,0.56828,1184.6,1208,1151,8.2535,1185.4,1197,1180,2.7136,9475.4,9530,9423,30.877,9486.6,9617,9433,39.787,9064.4,9125,9010,29.411,9036,9112,8953,46.46,-671.4,1307,-1891,702.82,-107.5,747,-1544,648.11,24.5,26,23,0.74377,23.324,26,21,2.0703,16475,17020,16062,250.24,16426,17080,15874,377.14,19405,20274,19094,285.83,19800,20460,19066,416.27,-5.0208,1182,-831,397.88,-161.68,566,-760,349.74,16532,17304,15852,288.17,16614,16878,16020,225.02,348.17,358,336,4.8128,347.75,358,342,4.0459,0.16667,1,0,0.37662,0.090909,1,0,0.29424,27808,28026,27254,172.03,27367,27762,27078,181.54,48.125,49,47,0.39275,48.722,49,48,0.46089,1
751.62,752,750,0.53466,751.79,752,751,0.41238,753.24,755,752,0.71209,753.18,755,752,0.77433,133.29,140,130,1.8293,133.58,136,131,1.4267,0,0,0,0,0.021739,1,0,0.14744,1569.1,1776,558,361.09,854.52,1042,532,198.53,100.61,103.12,98.121,1.5169,100.57,103.12,98.121,1.2138,1188.2,1230,1155,13.494,1186.5,1232,1179,8.9039,9477.2,9523,9430,25.327,9493.4,9571,9423,37.687,9041.4,9169,8973,39.093,9015.6,9149,8932,52.315,-896.33,1014,-2870,760.18,-574.47,1075,-1953,744.79,24.4,28,23,1.009,23.625,26,21,1.9302,16492,16914,16005,204.98,16478,16956,15883,348.53,19405,20138,19048,292.82,19800,20452,19034,407.68,101.78,2760,-1045,595.09,-178.81,934,-869,403.32,16530,17060,15096,332.1,16549,17112,16070,269.48,349.4,360,341,5.0471,350.68,359,342,4.6943,0.22222,1,0,0.42044,0.05,1,0,0.22361,27845,28038,27250,161.64,27387,27630,27038,162.94,49.022,50,48,0.33635,49.75,50,49,0.44721,1
751.59,752,751,0.49782,751.92,753,751,0.33409,753.13,755,751,0.74859,753.18,755,752,0.74751,133.2,136,128,1.5581,133.58,136,131,1.5135,0.021739,1,0,0.14744,0.1087,1,0,0.3147,3025,3464,1107,693.72,1688,2006,1049,367.34,100.59,102,99,0.65238,100.67,102,100,0.68669,1189.4,1258,1146,20.192,1188.2,1252,1176,12.959,9424,9484,9375,22.903,9458.5,9550,9392,40.707,8949.8,9003,8887,29.166,8920.7,9052,8827,58.592,-1348.2,1592,-3556,1065.7,99.647,1260,-2580,956.98,27.5,30,26,0.98319,26.219,29,25,1.5184,16355,16840,15957,215.7,16445,17132,16042,267,19209,19954,18952,237.58,19526,20122,18892,407.25,49.413,1542,-672,491.53,5.4615,1178,-857,495.03,16624,17070,15778,317.06,16510,16854,15972,235.29,350.41,360.28,338.28,5.34,347.46,354.28,341.28,4.1477,0.30435,1,0,0.46522,0.25,1,0,0.44426,27948,28334,27390,181.12,27549,28056,27204,220.19,49.13,50,49,0.3405,49.938,50,49,0.25,1
751.55,752,751,0.50369,751.82,753,751,0.44128,753.29,754.95,751.95,0.71343,753.27,754.95,751.95,0.72551,133.25,136,130,1.6723,133.31,136,131,1.4114,0,0,0,0,0,0,0,0,2580.5,2941,902,619.62,1402.2,1708,868,325.55,100.48,102,100,0.62835,100.67,102,100,0.73747,1193.8,1289,1141,28.957,1188.6,1277,1176,16.5,9477.8,9554,9420,36.164,9486.7,9542,9408,34.573,9020.9,9083,8941,35.52,8985,9076,8923,45.78,-1188.8,1449,-2712,1040.8,-470,672,-1908,755.33,27.205,30,26,1.231,26.862,30,25,1.6845,16604,17130,16089,235.34,16601,17127,15880,352.31,19424,20206,19072,288.64,19872,20570,19004,385.32,6.4091,1850,-744,520.86,-81.435,686,-815,421.68,16661,17082,15460,342.05,16561,16874,16130,199.52,348.89,357,342,3.8107,349.74,360,342,4.8401,0.38636,1,0,0.49254,0.11765,1,0,0.33211,27816,28018,27256,160.38,27285,27574,26984,184.9,49.955,51,49,0.42887,50.846,51,49,0.5547,1
751,751,751,0,751.81,752,751,0.39796,752.5,753,752,0.70711,753.12,755,750,0.82413,140.77,141.77,139.77,1.4142,133.02,135.77,130.77,1.3289,0,0,0,0,0.043478,1,0,0.20618,1007.5,1033,982,36.062,1430.8,1727,883,326.37,101,101,101,0,100.69,102,100,0.7486,1268,1269,1267,1.4142,1187.4,1252,1178,11.884,9449,9478,9420,41.012,9477.2,9610,9415,45.898,9061,9102,9020,57.983,8991.8,9116,8897,55.696,-983,-838,-1128,205.06,10.912,1233,-2036,753.48,31,31,31,0,27.375,30,24,1.338,16495,16633,16357,195.16,16377,17364,15929,307.45,20133,20136,20130,4.2426,19790,20428,19058,426.05,-288,127,-703,586.9,-84.885,864,-730,335.16,16101,16258,15944,222.03,16555,17032,15890,243.81,347,351,343,5.6569,348.91,359,342,4.6895,0,0,0,0,0.1,1,0,0.30779,27429,27492,27366,89.095,27337,27752,26968,218.1,49,49,49,0,49.938,50,49,0.25,1
724.99,725.47,724.47,0.50505,775.39,776.47,774.47,0.33723,753.13,755,752,0.77771,753.43,755,751,0.76376,133.33,140,129,1.674,133.28,136,131,1.3138,0,0,0,0,0,0,0,0,2610.7,3015,890,662.65,1372.7,1682,867,321.34,100.52,102,99,0.72232,100.73,102,100,0.70797,1187.8,1229,1138,14.115,1187.7,1241,1176,12.324,9463,9527,9403,33.831,9465.3,9522,9420,31.372,9016.7,9078,8966,27.429,9004.1,9077,8954,37.344,-1187,791,-2252,709.22,-312.64,872,-2217,949.02,28.196,30,27,1.2224,26.903,30,25,1.7579,16396,16902,15879,224.3,16641,17175,15854,367.48,19400,20244,19072,307.29,19845,20442,19130,394.94,-117.43,1162,-1624,487.68,-61.2,686,-614,402.38,16665,17706,15936,324.48,16561,16858,16144,218.39,349.17,361,338,5.0785,350.33,358,343,4.5971,0.23913,1,0,0.43127,0.10526,1,0,0.3153,27795,28188,27160,208.77,27329,27508,26982,187.86,48.957,49,48,0.20618,50.2,51,49,0.56061,1
